index,viewed,gender,grade,nevents,ndays_act,nplay_video,nchapters,age,votes,num_words,true class,SVM prediction,SVM anchor,SVM precision,SVM coverage,MLP prediction,MLP anchor,MLP precision,MLP coverage
469,0.0,1.0,0.0,0.0,0.0,197757.0,0.0,29.0,5.0,87.0,?,fail,,0.9801980198019802,1,fail,,0.9603960396039604,1
470,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,37.0,1.0,45.0,?,fail,,0.9702970297029703,1,fail,,0.9702970297029703,1
471,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,20.0,1.0,38.0,?,fail,,0.9801980198019802,1,fail,nevents <= 2.00,1.0,0.3133
472,1.0,1.0,0.0,141.0,9.0,17.0,2.0,16.0,1.0,65.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
473,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,31.0,0.0,56.0,?,fail,,1.0,1,fail,,0.9801980198019802,1
474,1.0,2.0,0.0,23.0,1.0,197757.0,2.0,25.0,2.0,72.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.5098
475,1.0,1.0,0.0,7.0,1.0,197757.0,1.0,43.0,0.0,90.0,?,fail,,0.9702970297029703,1,fail,ndays_act <= 5.00,1.0,0.7787
476,1.0,1.0,0.01,2964.0,36.0,184.0,11.0,20.0,2.0,32.0,?,fail,,1.0,1,pass,nevents > 205.00 AND nchapters > 3.00 AND ndays_act > 5.00 AND grade > 0.00 AND nplay_video > 20.00 AND age <= 25.00,0.27417127071823205,0.0576
477,1.0,1.0,0.0,84.0,3.0,197757.0,2.0,27.0,1.0,130.0,?,fail,,1.0,1,fail,,0.9702970297029703,1
478,1.0,1.0,0.28,932.0,12.0,197757.0,5.0,17.0,0.0,23.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
479,1.0,1.0,0.01,228.0,3.0,30.0,2.0,19.0,1.0,119.0,?,fail,,0.9900990099009901,1,fail,nchapters <= 3.00,0.9890710382513661,0.8466
480,0.0,0.0,0.0,1.0,1.0,197757.0,0.0,19.0,0.0,30.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
481,0.0,0.0,0.0,2.0,2.0,197757.0,0.0,22.0,0.0,102.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.3016
482,1.0,1.0,0.03,72.0,1.0,197757.0,1.0,22.0,0.0,43.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
483,1.0,0.0,0.0,20.0,2.0,4.0,2.0,35.0,1.0,46.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
484,1.0,1.0,0.0,244.0,1.0,119.0,3.0,24.0,0.0,25.0,?,fail,,1.0,1,fail,,0.9702970297029703,1
485,1.0,0.0,0.0,270.0,5.0,110.0,2.0,18.0,2.0,6.0,?,fail,,0.9702970297029703,1,fail,nchapters <= 3.00,0.9667774086378738,0.8529
486,1.0,1.0,0.01,1097.0,8.0,141.0,3.0,24.0,0.0,136.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
487,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,35.0,1.0,62.0,?,fail,,1.0,1,fail,,0.9702970297029703,1
488,0.0,0.0,0.0,1.0,1.0,197757.0,0.0,31.0,0.0,22.0,?,fail,,1.0,1,fail,nevents <= 2.00,1.0,0.3067
489,1.0,1.0,0.0,14.0,11.0,197757.0,0.0,25.0,0.0,170.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.5042
490,1.0,0.0,0.0,6.0,1.0,197757.0,1.0,23.0,0.0,85.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.5053
491,0.0,1.0,0.0,0.0,0.0,197757.0,0.0,22.0,0.0,45.0,?,fail,,0.9801980198019802,1,fail,,0.9801980198019802,1
492,1.0,1.0,0.0,13.0,1.0,1.0,2.0,21.0,0.0,39.0,?,fail,,0.9702970297029703,1,fail,,0.9603960396039604,1
493,1.0,0.0,0.0,165.0,6.0,27.0,3.0,30.0,1.0,167.0,?,fail,,0.9900990099009901,1,fail,,0.9801980198019802,1
494,1.0,1.0,0.01,713.0,12.0,104.0,3.0,24.0,0.0,43.0,?,fail,,0.9900990099009901,1,fail,nchapters <= 3.00,1.0,0.8494
495,1.0,1.0,0.08,1760.0,17.0,124.0,7.0,20.0,0.0,61.0,?,fail,,0.9603960396039604,1,fail,,0.9702970297029703,1
496,1.0,1.0,0.01,1362.0,12.0,170.0,4.0,22.0,1.0,61.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
497,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,19.0,0.0,16.0,?,fail,,0.9702970297029703,1,fail,,0.9702970297029703,1
498,1.0,0.0,0.0,24.0,1.0,197757.0,2.0,22.0,1.0,268.0,?,fail,,0.9702970297029703,1,fail,,0.9603960396039604,1
499,1.0,1.0,0.0,11.0,1.0,5.0,1.0,20.0,0.0,36.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
500,1.0,1.0,0.09,2764.0,24.0,525.0,7.0,32.0,0.0,95.0,?,fail,,0.9702970297029703,1,fail,,0.9702970297029703,1
501,1.0,1.0,0.0,14.0,1.0,3.0,1.0,17.0,1.0,7.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.498
502,1.0,1.0,0.0,3.0,1.0,197757.0,1.0,34.0,2.0,38.0,?,fail,,0.9900990099009901,1,fail,,0.9900990099009901,1
503,1.0,1.0,0.0,182.0,1.0,3.0,3.0,21.0,0.0,3.0,?,fail,,0.9702970297029703,1,fail,,0.9603960396039604,1
504,1.0,1.0,0.01,439.0,7.0,38.0,2.0,21.0,0.0,94.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
505,0.0,1.0,0.0,13.0,2.0,197757.0,0.0,20.0,0.0,48.0,?,fail,,1.0,1,fail,,0.9900990099009901,1
506,0.0,1.0,0.0,2.0,2.0,197757.0,0.0,29.0,0.0,42.0,?,fail,,0.9603960396039604,1,fail,nevents <= 24.00,1.0,0.5073
507,1.0,0.0,0.7,4321.0,32.0,246.0,18.0,19.0,0.0,227.0,?,fail,,0.9900990099009901,1,pass,nevents > 205.00 AND age <= 21.00 AND grade > 0.00 AND ndays_act > 5.00 AND nchapters > 3.00,0.38188976377952755,0.0282
508,1.0,1.0,0.0,30.0,1.0,2.0,3.0,16.0,0.0,48.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
509,1.0,1.0,0.05,1701.0,25.0,125.0,6.0,20.0,0.0,304.0,?,fail,,0.9702970297029703,1,fail,,0.9900990099009901,1
510,0.0,1.0,0.0,0.0,0.0,197757.0,0.0,23.0,0.0,141.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.5062
511,1.0,1.0,0.0,60.0,5.0,4.0,3.0,29.0,0.0,71.0,?,fail,num_words > 49.00,1.0,0.4879,fail,nevents <= 205.00,1.0,0.7537
512,1.0,1.0,0.0,346.0,9.0,49.0,3.0,23.0,1.0,187.0,?,fail,,1.0,1,fail,nchapters <= 3.00,0.9836956521739131,0.8529
513,1.0,1.0,0.0,110.0,3.0,17.0,3.0,40.0,2.0,49.0,?,fail,,1.0,1,fail,nevents <= 205.00,1.0,0.752
514,1.0,1.0,0.0,28.0,1.0,13.0,1.0,21.0,0.0,89.0,?,fail,,0.9702970297029703,1,fail,nevents <= 205.00,1.0,0.7459
515,1.0,1.0,0.0,79.0,6.0,4.0,3.0,25.0,5.0,51.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
516,1.0,2.0,0.1,6788.0,42.0,1033.0,14.0,25.0,0.0,42.0,?,fail,,0.9702970297029703,1,pass,nevents > 205.00 AND nplay_video > 362.00 AND grade > 0.00 AND nchapters > 3.00 AND ndays_act > 5.00,0.3704600484261501,0.0384
517,1.0,1.0,0.01,202.0,2.0,34.0,2.0,25.0,1.0,414.0,?,fail,,0.9801980198019802,1,fail,,0.9603960396039604,1
518,0.0,1.0,0.0,2.0,2.0,197757.0,0.0,29.0,0.0,95.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
519,1.0,0.0,0.0,20.0,1.0,1.0,1.0,24.0,1.0,54.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.5014
520,1.0,2.0,0.0,29.0,5.0,197757.0,2.0,25.0,0.0,18.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
521,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,31.0,0.0,48.0,?,fail,,1.0,1,fail,,0.9702970297029703,1
522,0.0,1.0,0.0,22.0,2.0,197757.0,0.0,33.0,1.0,334.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.5043
523,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,20.0,1.0,25.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
524,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,29.0,0.0,28.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.3041
525,1.0,1.0,0.0,125.0,4.0,23.0,2.0,24.0,0.0,106.0,?,fail,,0.9801980198019802,1,fail,nevents <= 205.00,1.0,0.755
526,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,19.0,1.0,15.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
527,1.0,1.0,0.82,5110.0,67.0,592.0,18.0,36.0,0.0,36.0,?,fail,,1.0,1,pass,nevents > 205.00 AND 362.00 < nplay_video <= 197757.00 AND votes <= 0.00 AND gender = f AND age > 25.00 AND num_words > 23.00 AND nchapters > 3.00 AND grade > 0.00 AND ndays_act > 5.00,0.376,0.0074
528,0.0,2.0,0.0,0.0,1.0,197757.0,0.0,25.0,0.0,37.0,?,fail,,0.9801980198019802,1,fail,nevents <= 2.00,1.0,0.305
529,1.0,0.0,0.01,900.0,9.0,86.0,3.0,25.0,0.0,12.0,?,fail,,1.0,1,fail,nplay_video <= 362.00,0.9683794466403162,0.5017
530,1.0,1.0,0.92,8938.0,102.0,853.0,18.0,29.0,0.0,83.0,?,pass,nevents > 205.00 AND grade > 0.00 AND nchapters > 3.00 AND 362.00 < nplay_video <= 197757.00 AND ndays_act > 5.00 AND age > 21.00,0.1141439205955335,0.0312,pass,nevents > 205.00 AND nplay_video > 362.00 AND grade > 0.00 AND nchapters > 3.00 AND ndays_act > 5.00,0.2978723404255319,0.0372
531,1.0,1.0,0.0,7.0,1.0,1.0,2.0,23.0,0.0,61.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.5048
532,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,19.0,1.0,25.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.2997
533,0.0,0.0,0.0,1.0,1.0,197757.0,0.0,24.0,0.0,34.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
534,0.0,1.0,0.0,3.0,1.0,197757.0,0.0,29.0,0.0,88.0,?,fail,,0.9702970297029703,1,fail,,0.9603960396039604,1
535,1.0,1.0,0.01,319.0,5.0,31.0,3.0,22.0,0.0,49.0,?,fail,,0.9900990099009901,1,fail,,0.9801980198019802,1
536,1.0,1.0,0.0,22.0,2.0,3.0,1.0,23.0,0.0,3.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.4963
537,1.0,1.0,0.0,190.0,5.0,48.0,2.0,22.0,0.0,123.0,?,fail,,0.9801980198019802,1,fail,,0.9603960396039604,1
538,1.0,1.0,0.0,7.0,1.0,1.0,1.0,19.0,1.0,16.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.4997
539,1.0,1.0,0.0,56.0,8.0,8.0,2.0,43.0,0.0,17.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
540,1.0,1.0,0.0,21.0,1.0,4.0,2.0,28.0,0.0,39.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
541,0.0,0.0,0.0,7.0,2.0,197757.0,0.0,24.0,1.0,27.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
542,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,21.0,0.0,25.0,?,fail,,0.9702970297029703,1,fail,nevents <= 2.00,1.0,0.3042
543,0.0,1.0,0.0,0.0,1.0,197757.0,0.0,19.0,1.0,37.0,?,fail,,0.9900990099009901,1,fail,,0.9900990099009901,1
544,1.0,1.0,0.01,502.0,13.0,66.0,3.0,26.0,0.0,18.0,?,fail,,0.9801980198019802,1,fail,nchapters <= 3.00,0.9717314487632509,0.8492
545,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,20.0,0.0,161.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
546,1.0,1.0,0.0,10.0,1.0,1.0,1.0,34.0,0.0,2.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
547,1.0,1.0,0.0,140.0,2.0,15.0,2.0,29.0,0.0,2.0,?,fail,,0.9801980198019802,1,fail,nevents <= 205.00,1.0,0.7541
548,1.0,1.0,0.0,323.0,4.0,108.0,3.0,17.0,0.0,21.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
549,0.0,0.0,0.0,1.0,1.0,197757.0,0.0,25.0,0.0,26.0,?,fail,,0.9801980198019802,1,fail,,0.9801980198019802,1
550,1.0,1.0,0.0,60.0,1.0,4.0,2.0,27.0,0.0,1.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
551,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,33.0,0.0,226.0,?,fail,,0.9801980198019802,1,fail,nevents <= 2.00,1.0,0.3059
552,0.0,1.0,0.0,3.0,1.0,197757.0,0.0,20.0,0.0,41.0,?,fail,,1.0,1,fail,nevents <= 24.00,0.9935483870967742,0.5019
553,1.0,1.0,0.66,10818.0,82.0,540.0,17.0,41.0,0.0,160.0,?,pass,nchapters > 3.00 AND nevents > 205.00 AND viewed = viewed AND ndays_act > 5.00 AND grade > 0.00 AND num_words > 23.00,0.10438413361169102,0.0752,pass,nevents > 205.00 AND nplay_video > 362.00 AND nchapters > 3.00 AND grade > 0.00 AND ndays_act > 5.00,0.4003322259136213,0.0385
554,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,28.0,0.0,125.0,?,fail,,0.9801980198019802,1,fail,nevents <= 2.00,1.0,0.3096
555,0.0,2.0,0.0,1.0,1.0,197757.0,0.0,25.0,0.0,128.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.3139
556,1.0,1.0,0.0,287.0,3.0,65.0,2.0,23.0,0.0,34.0,?,fail,,0.9603960396039604,1,fail,nchapters <= 3.00,0.9836956521739131,0.8533
557,1.0,1.0,0.0,22.0,1.0,197757.0,1.0,27.0,0.0,20.0,?,fail,,0.9801980198019802,1,fail,nevents <= 24.00,1.0,0.5038
558,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,15.0,4.0,208.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.3093
559,0.0,1.0,0.0,3.0,1.0,197757.0,0.0,25.0,0.0,166.0,?,fail,,1.0,1,fail,,0.9801980198019802,1
560,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,28.0,1.0,35.0,?,fail,,0.9603960396039604,1,fail,nevents <= 2.00,1.0,0.3028
561,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,27.0,0.0,152.0,?,fail,,1.0,1,fail,,0.9603960396039604,1
562,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,20.0,0.0,82.0,?,fail,,0.9900990099009901,1,fail,,0.9801980198019802,1
563,1.0,1.0,0.0,283.0,5.0,5.0,3.0,21.0,0.0,22.0,?,fail,,1.0,1,fail,,0.9702970297029703,1
564,1.0,1.0,0.0,13.0,1.0,2.0,1.0,30.0,0.0,32.0,?,fail,,0.9900990099009901,1,fail,,0.9900990099009901,1
565,1.0,0.0,0.0,341.0,5.0,11.0,2.0,26.0,2.0,86.0,?,fail,,0.9702970297029703,1,fail,,0.9900990099009901,1
566,1.0,1.0,0.0,54.0,5.0,2.0,1.0,44.0,0.0,84.0,?,fail,,0.9801980198019802,1,fail,grade <= 0.00,1.0,0.8021
567,0.0,1.0,0.0,4.0,2.0,197757.0,0.0,17.0,0.0,9.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.5004
568,1.0,1.0,0.0,191.0,4.0,4.0,3.0,21.0,1.0,65.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
569,1.0,0.0,0.0,32.0,3.0,13.0,2.0,38.0,0.0,32.0,?,fail,,0.9702970297029703,1,fail,,0.9900990099009901,1
570,1.0,1.0,0.0,280.0,5.0,70.0,2.0,19.0,2.0,120.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
571,1.0,1.0,0.0,126.0,4.0,20.0,2.0,15.0,1.0,94.0,?,fail,,0.9801980198019802,1,fail,nevents <= 205.00,1.0,0.7502
572,0.0,1.0,0.0,2.0,1.0,197757.0,0.0,20.0,0.0,67.0,?,fail,,0.9900990099009901,1,fail,nevents <= 2.00,1.0,0.3101
573,0.0,1.0,0.0,5.0,3.0,197757.0,0.0,29.0,0.0,50.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
574,1.0,1.0,0.0,619.0,7.0,37.0,2.0,44.0,0.0,124.0,?,fail,,1.0,1,fail,age > 25.00,0.9917355371900827,0.3987
575,0.0,1.0,0.0,3.0,1.0,197757.0,0.0,23.0,2.0,70.0,?,fail,,0.9801980198019802,1,fail,,0.9702970297029703,1
576,1.0,1.0,0.0,112.0,2.0,16.0,2.0,18.0,0.0,7.0,?,fail,,0.9900990099009901,1,fail,,0.9900990099009901,1
577,1.0,1.0,0.0,15.0,1.0,6.0,1.0,58.0,0.0,6.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
578,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,19.0,2.0,21.0,?,fail,,0.9900990099009901,1,fail,,0.9702970297029703,1
579,1.0,1.0,0.0,80.0,1.0,10.0,2.0,16.0,2.0,68.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
580,1.0,1.0,0.0,45.0,4.0,8.0,3.0,36.0,2.0,9.0,?,fail,,0.9702970297029703,1,fail,,0.9702970297029703,1
581,0.0,1.0,0.0,4.0,3.0,197757.0,0.0,31.0,0.0,151.0,?,fail,,0.9900990099009901,1,fail,,0.9801980198019802,1
582,0.0,1.0,0.0,1.0,1.0,197757.0,0.0,19.0,12.0,43.0,?,fail,,0.9801980198019802,1,fail,,0.9603960396039604,1
583,0.0,1.0,0.0,0.0,0.0,197757.0,0.0,24.0,0.0,57.0,?,fail,,0.9702970297029703,1,fail,nevents <= 205.00,1.0,0.7528
584,1.0,1.0,0.0,80.0,4.0,13.0,1.0,25.0,0.0,76.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
585,0.0,1.0,0.0,3.0,1.0,197757.0,0.0,21.0,0.0,12.0,?,fail,,0.9900990099009901,1,fail,nevents <= 24.00,1.0,0.5018
586,0.0,1.0,0.0,0.0,0.0,197757.0,0.0,35.0,0.0,123.0,?,fail,nevents <= 2.00,1.0,0.3104,fail,nevents <= 205.00,1.0,0.7507
587,1.0,1.0,0.0,323.0,4.0,44.0,3.0,34.0,1.0,116.0,?,fail,,0.9702970297029703,1,fail,nchapters <= 3.00,1.0,0.85
588,1.0,1.0,0.02,180.0,2.0,2.0,3.0,21.0,0.0,48.0,?,fail,,0.9900990099009901,1,fail,nevents <= 205.00,1.0,0.7508
589,1.0,0.0,0.0,40.0,2.0,197757.0,1.0,19.0,0.0,21.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
590,1.0,1.0,0.0,178.0,4.0,33.0,2.0,20.0,1.0,56.0,?,fail,,0.9900990099009901,1,fail,,0.9603960396039604,1
